source_product_id,source_title,source_category,recommended_product_id,recommended_title,recommended_category,similarity_score,recommended_price,recommended_rating
21169272,HRX by Hrithik Roshan,casual-shoes,15177608,HRX by Hrithik Roshan,shorts,0.555,1399,4.5
21169272,HRX by Hrithik Roshan,casual-shoes,16284648,Crew STREET,casual-shoes,0.348,3099,4.1
13643492,WROGN,casual-shoes,13638220,FAUSTO,casual-shoes,0.578,999,3.2
13643492,WROGN,casual-shoes,13638232,FAUSTO,casual-shoes,0.458,1299,2.5
13643492,WROGN,casual-shoes,1848495,Teakwood Leathers,formal-shoes,0.451,10199,3.5
13643492,WROGN,casual-shoes,17312062,Clarks,casual-shoes,0.42,6999,4.6
13643492,WROGN,casual-shoes,21482828,Eego Italy,casual-shoes,0.406,2999,0.0
13638220,FAUSTO,casual-shoes,13638232,FAUSTO,casual-shoes,0.665,1299,2.5
13638220,FAUSTO,casual-shoes,13643492,WROGN,casual-shoes,0.578,3599,3.7
13638220,FAUSTO,casual-shoes,11963938,FAUSTO,sports-shoes,0.445,899,3.9
13638220,FAUSTO,casual-shoes,11986876,FAUSTO,sports-shoes,0.426,899,4.3
13638220,FAUSTO,casual-shoes,20129438,Skechers,casual-shoes,0.415,12999,3.8
13638232,FAUSTO,casual-shoes,13638220,FAUSTO,casual-shoes,0.665,999,3.2
13638232,FAUSTO,casual-shoes,17361518,Buckaroo,casual-shoes,0.462,4999,0.0
13638232,FAUSTO,casual-shoes,13643492,WROGN,casual-shoes,0.458,3599,3.7
13638232,FAUSTO,casual-shoes,21482828,Eego Italy,casual-shoes,0.368,2999,0.0
13638232,FAUSTO,casual-shoes,11986876,FAUSTO,sports-shoes,0.359,899,4.3
18489168,TOMS,casual-shoes,18091436,HIGHLANDER,casual-shoes,0.639,2198,3.9
18489168,TOMS,casual-shoes,21907914,MOZAFIA,casual-shoes,0.601,1999,4.0
18489168,TOMS,casual-shoes,18506050,Bata,casual-shoes,0.549,1199,4.4
18489168,TOMS,casual-shoes,16284648,Crew STREET,casual-shoes,0.519,3099,4.1
18489168,TOMS,casual-shoes,21497770,Puma,casual-shoes,0.495,4999,4.1
18997532,Fame Forever by Lifestyle,casual-shoes,21651940,HIGHLANDER,casual-shoes,0.339,1898,3.4
18997532,Fame Forever by Lifestyle,casual-shoes,17631178,Slazenger,sports-shoes,0.325,3599,3.7
18997532,Fame Forever by Lifestyle,casual-shoes,21850100,FAUSTO,formal-shoes,0.324,999,0.0
18997532,Fame Forever by Lifestyle,casual-shoes,20072084,ADIDAS,sports-shoes,0.316,5999,4.1
18997532,Fame Forever by Lifestyle,casual-shoes,18373464,ADIDAS,sports-shoes,0.315,3599,4.1
18091436,HIGHLANDER,casual-shoes,21651940,HIGHLANDER,casual-shoes,0.648,1898,3.4
18091436,HIGHLANDER,casual-shoes,18489168,TOMS,casual-shoes,0.639,4999,4.3
18091436,HIGHLANDER,casual-shoes,21907914,MOZAFIA,casual-shoes,0.607,1999,4.0
18091436,HIGHLANDER,casual-shoes,21739362,Prolific,casual-shoes,0.499,2660,3.9
18091436,HIGHLANDER,casual-shoes,21497770,Puma,casual-shoes,0.491,4999,4.1
17312062,Clarks,casual-shoes,17312144,Clarks,casual-shoes,0.653,10999,3.7
17312062,Clarks,casual-shoes,13643492,WROGN,casual-shoes,0.42,3599,3.7
17312062,Clarks,casual-shoes,13638220,FAUSTO,casual-shoes,0.414,999,3.2
17312062,Clarks,casual-shoes,21482828,Eego Italy,casual-shoes,0.368,2999,0.0
17312062,Clarks,casual-shoes,21931392,Clarks,formal-shoes,0.368,9999,4.4
17314086,EVERLY,casual-shoes,13638220,FAUSTO,casual-shoes,0.375,999,3.2
17314086,EVERLY,casual-shoes,19217010,Inc 5,heels,0.37,2690,4.4
17314086,EVERLY,casual-shoes,20129438,Skechers,casual-shoes,0.363,12999,3.8
17314086,EVERLY,casual-shoes,22409156,Kastner,belts,0.343,1399,3.8
17314086,EVERLY,casual-shoes,13533588,Padvesh,flats,0.295,899,3.9
17312144,Clarks,casual-shoes,17312062,Clarks,casual-shoes,0.653,6999,4.6
17312144,Clarks,casual-shoes,21931392,Clarks,formal-shoes,0.456,9999,4.4
17312144,Clarks,casual-shoes,19103830,PUMA Motorsport,casual-shoes,0.418,6999,4.5
17312144,Clarks,casual-shoes,17755896,Red Tape,formal-shoes,0.338,6899,4.0
17312144,Clarks,casual-shoes,18374200,ADIDAS,sports-shoes,0.282,16999,3.9
17350218,Delize,casual-shoes,17361518,Buckaroo,casual-shoes,0.717,4999,0.0
17350218,Delize,casual-shoes,1728397,Mactree,boots,0.606,9060,3.9
17350218,Delize,casual-shoes,21427828,London Rag,boots,0.543,9599,5.0
17350218,Delize,casual-shoes,13376884,DAVINCHI,formal-shoes,0.397,6990,0.0
17350218,Delize,casual-shoes,17297320,Antony Morato,shirts,0.356,6999,0.0
17361518,Buckaroo,casual-shoes,17350218,Delize,casual-shoes,0.717,13999,0.0
17361518,Buckaroo,casual-shoes,1728397,Mactree,boots,0.629,9060,3.9
17361518,Buckaroo,casual-shoes,13638232,FAUSTO,casual-shoes,0.462,1299,2.5
17361518,Buckaroo,casual-shoes,13643492,WROGN,casual-shoes,0.399,3599,3.7
17361518,Buckaroo,casual-shoes,21427828,London Rag,boots,0.355,9599,5.0
16284648,Crew STREET,casual-shoes,18506050,Bata,casual-shoes,0.664,1199,4.4
16284648,Crew STREET,casual-shoes,18489168,TOMS,casual-shoes,0.519,4999,4.3
16284648,Crew STREET,casual-shoes,21651940,HIGHLANDER,casual-shoes,0.51,1898,3.4
16284648,Crew STREET,casual-shoes,21497770,Puma,casual-shoes,0.426,4999,4.1
16284648,Crew STREET,casual-shoes,20072084,ADIDAS,sports-shoes,0.395,5999,4.1
19103830,PUMA Motorsport,casual-shoes,21497770,Puma,casual-shoes,0.577,4999,4.1
19103830,PUMA Motorsport,casual-shoes,17312144,Clarks,casual-shoes,0.418,10999,3.7
19103830,PUMA Motorsport,casual-shoes,13072098,Puma,sports-shoes,0.412,4499,4.7
19103830,PUMA Motorsport,casual-shoes,13484354,Puma,sports-shoes,0.397,12999,4.3
19103830,PUMA Motorsport,casual-shoes,13502414,Puma,tshirts,0.393,1499,4.3
21937664,Cortina,chair-cover,19788630,Home Ecstasy,bedsheets,0.386,1199,4.5
21937664,Cortina,chair-cover,21238004,COVER STORY,dresses,0.347,3490,4.8
21937664,Cortina,chair-cover,17844560,DREAM WEAVERZ,table-covers,0.302,999,4.1
21937664,Cortina,chair-cover,18602850,My Room,bedsheets,0.271,2999,4.5
21937664,Cortina,chair-cover,15749780,W,ethnic-dresses,0.268,3999,4.3
16712992,Cutiekins,clothing-set,21836198,Nottie Planet,clothing-set,0.663,449,4.5
16712992,Cutiekins,clothing-set,18946864,Cub McPaws,shorts,0.493,1499,4.5
16712992,Cutiekins,clothing-set,18650484,CLUB A9,shorts,0.414,699,4.5
16712992,Cutiekins,clothing-set,17288460,Cutiekins,palazzos,0.379,1099,4.2
16712992,Cutiekins,clothing-set,18645102,DChica,shorts,0.378,599,4.3
21836198,Nottie Planet,clothing-set,16712992,Cutiekins,clothing-set,0.663,1999,4.1
21836198,Nottie Planet,clothing-set,18946864,Cub McPaws,shorts,0.441,1499,4.5
21836198,Nottie Planet,clothing-set,15177608,HRX by Hrithik Roshan,shorts,0.415,1399,4.5
21836198,Nottie Planet,clothing-set,18650484,CLUB A9,shorts,0.392,699,4.5
21836198,Nottie Planet,clothing-set,18921438,Gini and Jony,shorts,0.385,1599,4.6
18193844,Rubans,clutches,19235554,ANNA CREATIONS,mangalsutra,0.366,899,3.8
18193844,Rubans,clutches,12994772,Souchii,ethnic-dresses,0.354,1999,3.9
18193844,Rubans,clutches,18960016,The Indian Garage Co,shirts,0.347,1749,4.0
18193844,Rubans,clutches,13596626,Anouk,flats,0.325,2299,4.3
18193844,Rubans,clutches,15720652,Rubans,earrings,0.31,1480,3.8
16694464,Ahalyaa,co-ords,17194592,Tokyo Talkies,dresses,0.461,1749,4.1
16694464,Ahalyaa,co-ords,18922226,Ahalyaa,ethnic-dresses,0.381,4300,2.8
16694464,Ahalyaa,co-ords,17306258,Purple Feather,skirts,0.356,1499,4.2
16694464,Ahalyaa,co-ords,11876926,AND,tops,0.322,1999,4.4
16694464,Ahalyaa,co-ords,17367638,Berrylush,skirts,0.294,1199,4.3
18494054,Home Sizzler,curtains-and-sheers,18462808,Homefab India,curtains-and-sheers,0.597,1199,0.0
18494054,Home Sizzler,curtains-and-sheers,16276014,Iris,home-fragrance-set,0.493,700,4.5
18494054,Home Sizzler,curtains-and-sheers,12994772,Souchii,ethnic-dresses,0.398,1999,3.9
18494054,Home Sizzler,curtains-and-sheers,19698082,Mitera,sarees,0.334,2599,3.5
18494054,Home Sizzler,curtains-and-sheers,15174886,MIAH Decor,dinnerware,0.321,599,3.2
18462808,Homefab India,curtains-and-sheers,18494054,Home Sizzler,curtains-and-sheers,0.597,799,4.3
18462808,Homefab India,curtains-and-sheers,1376949,F Gear,backpacks,0.157,1675,4.4
18462808,Homefab India,curtains-and-sheers,9136281,Tommy Hilfiger,backpacks,0.147,2899,4.5
18462808,Homefab India,curtains-and-sheers,16305908,Campus,sports-shoes,0.147,1399,4.3
18462808,Homefab India,curtains-and-sheers,18327434,BELLA CASA,bedsheets,0.145,1499,0.0
16185546,ellementry,cutlery,15174886,MIAH Decor,dinnerware,0.453,599,3.2
16185546,ellementry,cutlery,19280114,Fastrack,watches,0.385,3295,4.3
16185546,ellementry,cutlery,19235554,ANNA CREATIONS,mangalsutra,0.337,899,3.8
16185546,ellementry,cutlery,2184914,SUGAR,lipstick,0.275,499,4.3
16185546,ellementry,cutlery,15014966,Priyaasi,earrings,0.266,3949,4.9
15174886,MIAH Decor,dinnerware,16185546,ellementry,cutlery,0.453,1750,5.0
15174886,MIAH Decor,dinnerware,12994772,Souchii,ethnic-dresses,0.366,1999,3.9
15174886,MIAH Decor,dinnerware,18494054,Home Sizzler,curtains-and-sheers,0.321,799,4.3
15174886,MIAH Decor,dinnerware,18960016,The Indian Garage Co,shirts,0.314,1749,4.0
15174886,MIAH Decor,dinnerware,19698082,Mitera,sarees,0.312,2599,3.5
21664722,Curvy Clan,dresses,15736838,U&F,dresses,0.58,1999,3.8
21664722,Curvy Clan,dresses,13449506,DOOR74,dresses,0.551,2399,5.0
21664722,Curvy Clan,dresses,21653646,ONLY,dresses,0.535,3299,4.6
21664722,Curvy Clan,dresses,18962890,Athena,dresses,0.517,2499,4.0
21664722,Curvy Clan,dresses,10132319,Karmic Vision,ethnic-dresses,0.488,4999,3.9
21426422,Trendyol,dresses,13449506,DOOR74,dresses,0.688,2399,5.0
21426422,Trendyol,dresses,15736838,U&F,dresses,0.624,1999,3.8
21426422,Trendyol,dresses,21426632,Trendyol,dresses,0.488,3599,3.9
21426422,Trendyol,dresses,13435624,Deewa,dresses,0.462,2199,4.1
21426422,Trendyol,dresses,21664722,Curvy Clan,dresses,0.462,2999,3.7
21238004,COVER STORY,dresses,13398280,Zastraa,dresses,0.424,3299,4.3
21238004,COVER STORY,dresses,21616436,Curves by MISH,dresses,0.401,3999,0.0
21238004,COVER STORY,dresses,18816460,Ethnovog,dresses,0.347,7828,3.7
21238004,COVER STORY,dresses,21937664,Cortina,chair-cover,0.347,2598,4.7
21238004,COVER STORY,dresses,22590644,YU by Pantaloons,dresses,0.346,1399,4.7
21426632,Trendyol,dresses,21661136,Kannan,dresses,0.56,2299,0.0
21426632,Trendyol,dresses,21653646,ONLY,dresses,0.558,3299,4.6
21426632,Trendyol,dresses,22004792,WoowZerz,dresses,0.539,2495,4.8
21426632,Trendyol,dresses,21426422,Trendyol,dresses,0.488,4399,4.1
21426632,Trendyol,dresses,21980370,Tokyo Talkies,dresses,0.471,1599,3.7
21673378,RACHNA,dresses,22004792,WoowZerz,dresses,0.494,2495,4.8
21673378,RACHNA,dresses,21980370,Tokyo Talkies,dresses,0.477,1599,3.7
21673378,RACHNA,dresses,18980478,DEBONATELLA,tops,0.463,600,3.0
21673378,RACHNA,dresses,21653646,ONLY,dresses,0.453,3299,4.6
21673378,RACHNA,dresses,21426632,Trendyol,dresses,0.449,3599,3.9
21664936,Label Ritu Kumar,dresses,21664974,Label Ritu Kumar,dresses,0.824,4500,4.6
21664936,Label Ritu Kumar,dresses,19213186,Label Ritu Kumar,dresses,0.73,6900,1.9
21664936,Label Ritu Kumar,dresses,19213200,Label Ritu Kumar,dresses,0.506,5200,4.8
21664936,Label Ritu Kumar,dresses,21664854,aarke Ritu Kumar,dresses,0.466,2200,4.0
21664936,Label Ritu Kumar,dresses,21664840,aarke Ritu Kumar,dresses,0.366,3500,4.0
21665324,Harpa,dresses,15104856,SCORPIUS,dresses,0.548,1999,0.0
21665324,Harpa,dresses,18000968,Harpa,tops,0.405,1049,4.4
21665324,Harpa,dresses,13398280,Zastraa,dresses,0.401,3299,4.3
21665324,Harpa,dresses,22568668,V-Mart,tops,0.395,449,3.7
21665324,Harpa,dresses,20222142,CODE by Lifestyle,tops,0.351,499,4.5
21664854,aarke Ritu Kumar,dresses,21664840,aarke Ritu Kumar,dresses,0.821,3500,4.0
21664854,aarke Ritu Kumar,dresses,21664826,aarke Ritu Kumar,dresses,0.78,2800,4.0
21664854,aarke Ritu Kumar,dresses,21664974,Label Ritu Kumar,dresses,0.529,4500,4.6
21664854,aarke Ritu Kumar,dresses,19213200,Label Ritu Kumar,dresses,0.523,5200,4.8
21664854,aarke Ritu Kumar,dresses,19213186,Label Ritu Kumar,dresses,0.485,6900,1.9
21664974,Label Ritu Kumar,dresses,21664936,Label Ritu Kumar,dresses,0.824,5900,0.0
21664974,Label Ritu Kumar,dresses,19213186,Label Ritu Kumar,dresses,0.566,6900,1.9
21664974,Label Ritu Kumar,dresses,21664854,aarke Ritu Kumar,dresses,0.529,2200,4.0
21664974,Label Ritu Kumar,dresses,19213200,Label Ritu Kumar,dresses,0.515,5200,4.8
21664974,Label Ritu Kumar,dresses,21664840,aarke Ritu Kumar,dresses,0.427,3500,4.0
21664840,aarke Ritu Kumar,dresses,21664854,aarke Ritu Kumar,dresses,0.821,2200,4.0
21664840,aarke Ritu Kumar,dresses,21664826,aarke Ritu Kumar,dresses,0.73,2800,4.0
21664840,aarke Ritu Kumar,dresses,19213200,Label Ritu Kumar,dresses,0.571,5200,4.8
21664840,aarke Ritu Kumar,dresses,20022902,Slenor,dresses,0.525,3599,4.4
21664840,aarke Ritu Kumar,dresses,21653646,ONLY,dresses,0.5,3299,4.6
21980370,Tokyo Talkies,dresses,18207478,Tokyo Talkies,dresses,0.682,699,4.1
21980370,Tokyo Talkies,dresses,17194598,Tokyo Talkies,dresses,0.637,1749,4.3
21980370,Tokyo Talkies,dresses,15788324,Tokyo Talkies,dresses,0.615,1399,4.2
21980370,Tokyo Talkies,dresses,17661682,Tokyo Talkies,dresses,0.612,1549,4.1
21980370,Tokyo Talkies,dresses,22004792,WoowZerz,dresses,0.602,2495,4.8
21616436,Curves by MISH,dresses,20040566,U&F,dresses,0.451,2899,3.3
21616436,Curves by MISH,dresses,21661136,Kannan,dresses,0.409,2299,0.0
21616436,Curves by MISH,dresses,21238004,COVER STORY,dresses,0.401,3490,4.8
21616436,Curves by MISH,dresses,15788324,Tokyo Talkies,dresses,0.345,1399,4.2
21616436,Curves by MISH,dresses,13449506,DOOR74,dresses,0.33,2399,5.0
21988674,Sangria,dresses,21653646,ONLY,dresses,0.615,3299,4.6
21988674,Sangria,dresses,21979790,Vishudh,dresses,0.439,2049,3.8
21988674,Sangria,dresses,12994772,Souchii,ethnic-dresses,0.398,1999,3.9
21988674,Sangria,dresses,15741084,Ashnaina,ethnic-dresses,0.371,1799,3.2
21988674,Sangria,dresses,19197596,W,ethnic-dresses,0.367,2799,3.9
22004792,WoowZerz,dresses,21980370,Tokyo Talkies,dresses,0.602,1599,3.7
22004792,WoowZerz,dresses,21426632,Trendyol,dresses,0.539,3599,3.9
22004792,WoowZerz,dresses,21673378,RACHNA,dresses,0.494,1299,3.0
22004792,WoowZerz,dresses,17661682,Tokyo Talkies,dresses,0.463,1549,4.1
22004792,WoowZerz,dresses,21653646,ONLY,dresses,0.444,3299,4.6
21979790,Vishudh,dresses,21653646,ONLY,dresses,0.696,3299,4.6
21979790,Vishudh,dresses,19197596,W,ethnic-dresses,0.631,2799,3.9
21979790,Vishudh,dresses,13586840,all about you,dresses,0.564,1899,4.0
21979790,Vishudh,dresses,21990058,Rustorange,ethnic-dresses,0.552,3299,5.0
21979790,Vishudh,dresses,16197802,Vishudh,ethnic-dresses,0.515,3049,3.9
18962890,Athena,dresses,13449506,DOOR74,dresses,0.553,2399,5.0
18962890,Athena,dresses,18962990,Athena,dresses,0.538,2499,4.2
18962890,Athena,dresses,21664722,Curvy Clan,dresses,0.517,2999,3.7
18962890,Athena,dresses,15736838,U&F,dresses,0.499,1999,3.8
18962890,Athena,dresses,18803110,Athena Girl,dresses,0.496,2299,3.5
19027298,DressBerry,dresses,17293106,DressBerry,shirts,0.54,1599,4.2
19027298,DressBerry,dresses,18944812,DRAAX Fashions,dresses,0.51,2399,3.6
19027298,DressBerry,dresses,13467444,Sugr,dresses,0.487,899,3.8
19027298,DressBerry,dresses,22610562,NIGHTSPREE,dresses,0.477,2299,0.0
19027298,DressBerry,dresses,18996672,Bella Moda,dresses,0.476,2017,4.6
18962984,Athena,dresses,18963006,Athena,dresses,0.844,2499,4.3
18962984,Athena,dresses,18803110,Athena Girl,dresses,0.429,2299,3.5
18962984,Athena,dresses,18962990,Athena,dresses,0.359,2499,4.2
18962984,Athena,dresses,18962890,Athena,dresses,0.359,2499,4.0
18962984,Athena,dresses,18962952,Athena,dresses,0.335,2799,4.2
18951626,Berrylush,dresses,18975316,Berrylush,dresses,0.572,3200,4.2
18951626,Berrylush,dresses,13586818,all about you,dresses,0.547,1899,4.0
18951626,Berrylush,dresses,8367605,Berrylush,tops,0.534,1290,4.3
18951626,Berrylush,dresses,13467444,Sugr,dresses,0.467,899,3.8
18951626,Berrylush,dresses,18207478,Tokyo Talkies,dresses,0.434,699,4.1
18816460,Ethnovog,dresses,13375140,HOUSE OF KKARMA,dresses,0.531,3499,3.9
18816460,Ethnovog,dresses,13391600,Mast & Harbour,dresses,0.483,1499,3.7
18816460,Ethnovog,dresses,13586818,all about you,dresses,0.455,1899,4.0
18816460,Ethnovog,dresses,19213302,8seconds,dresses,0.421,5099,0.0
18816460,Ethnovog,dresses,21653646,ONLY,dresses,0.417,3299,4.6
18944812,DRAAX Fashions,dresses,13467444,Sugr,dresses,0.603,899,3.8
18944812,DRAAX Fashions,dresses,22622806,HERE&NOW,dresses,0.597,2999,4.0
18944812,DRAAX Fashions,dresses,19197596,W,ethnic-dresses,0.529,2799,3.9
18944812,DRAAX Fashions,dresses,13405888,Saanjh,ethnic-dresses,0.513,1969,4.0
18944812,DRAAX Fashions,dresses,19027298,DressBerry,dresses,0.51,1499,3.8
18977246,AURELIA,dresses,22603284,JAIPURI COLLECTION,ethnic-dresses,0.62,2899,3.9
18977246,AURELIA,dresses,15788632,AURELIA,ethnic-dresses,0.569,2499,4.2
18977246,AURELIA,dresses,15749780,W,ethnic-dresses,0.52,3999,4.3
18977246,AURELIA,dresses,10132319,Karmic Vision,ethnic-dresses,0.502,4999,3.9
18977246,AURELIA,dresses,13449506,DOOR74,dresses,0.498,2399,5.0
18803110,Athena Girl,dresses,21653646,ONLY,dresses,0.5,3299,4.6
18803110,Athena Girl,dresses,18962890,Athena,dresses,0.496,2499,4.0
18803110,Athena Girl,dresses,18962990,Athena,dresses,0.495,2499,4.2
18803110,Athena Girl,dresses,17253026,Athena,tops,0.482,1699,3.9
18803110,Athena Girl,dresses,18962952,Athena,dresses,0.46,2799,4.2
18962990,Athena,dresses,18962890,Athena,dresses,0.538,2499,4.0
18962990,Athena,dresses,18803110,Athena Girl,dresses,0.495,2299,3.5
18962990,Athena,dresses,13449506,DOOR74,dresses,0.479,2399,5.0
18962990,Athena,dresses,19513066,Stylecast X Hersheinbox,dresses,0.439,2559,4.5
18962990,Athena,dresses,13435624,Deewa,dresses,0.429,2199,4.1
18951632,Berrylush,dresses,18975316,Berrylush,dresses,0.544,3200,4.2
18951632,Berrylush,dresses,18951626,Berrylush,dresses,0.42,1899,4.0
18951632,Berrylush,dresses,8367605,Berrylush,tops,0.376,1290,4.3
18951632,Berrylush,dresses,13435624,Deewa,dresses,0.362,2199,4.1
18951632,Berrylush,dresses,21653646,ONLY,dresses,0.339,3299,4.6
18956684,Forevermore,dresses,13649832,all about you,dresses,0.557,1999,4.3
18956684,Forevermore,dresses,13586840,all about you,dresses,0.539,1899,4.0
18956684,Forevermore,dresses,19197596,W,ethnic-dresses,0.537,2799,3.9
18956684,Forevermore,dresses,18944812,DRAAX Fashions,dresses,0.432,2399,3.6
18956684,Forevermore,dresses,22622806,HERE&NOW,dresses,0.417,2999,4.0
18981160,Amydus,dresses,19213302,8seconds,dresses,0.558,5099,0.0
18981160,Amydus,dresses,21653646,ONLY,dresses,0.505,3299,4.6
18981160,Amydus,dresses,13435624,Deewa,dresses,0.454,2199,4.1
18981160,Amydus,dresses,18962952,Athena,dresses,0.449,2799,4.2
18981160,Amydus,dresses,15691070,QUIERO,dresses,0.418,2820,4.1
18962952,Athena,dresses,18803110,Athena Girl,dresses,0.46,2299,3.5
18962952,Athena,dresses,18981160,Amydus,dresses,0.449,2799,4.7
18962952,Athena,dresses,19213302,8seconds,dresses,0.437,5099,0.0
18962952,Athena,dresses,18962890,Athena,dresses,0.429,2499,4.0
18962952,Athena,dresses,18962990,Athena,dresses,0.384,2499,4.2
18207844,H&M,dresses,16287654,Saree mall,sarees,0.393,4099,4.1
18207844,H&M,dresses,18734674,Flying Machine,shirts,0.387,999,3.9
18207844,H&M,dresses,17314272,Saree mall,sarees,0.372,4799,3.4
18207844,H&M,dresses,13467444,Sugr,dresses,0.369,899,3.8
18207844,H&M,dresses,15736838,U&F,dresses,0.361,1999,3.8
15736838,U&F,dresses,13449506,DOOR74,dresses,0.857,2399,5.0
15736838,U&F,dresses,10132319,Karmic Vision,ethnic-dresses,0.642,4999,3.9
15736838,U&F,dresses,21426422,Trendyol,dresses,0.624,4399,4.1
15736838,U&F,dresses,21664722,Curvy Clan,dresses,0.58,2999,3.7
15736838,U&F,dresses,13379612,THE SILHOUETTE STORE,dresses,0.546,1399,2.0
15788324,Tokyo Talkies,dresses,18207478,Tokyo Talkies,dresses,0.71,699,4.1
15788324,Tokyo Talkies,dresses,17194598,Tokyo Talkies,dresses,0.664,1749,4.3
15788324,Tokyo Talkies,dresses,17194592,Tokyo Talkies,dresses,0.656,1749,4.1
15788324,Tokyo Talkies,dresses,21980370,Tokyo Talkies,dresses,0.615,1599,3.7
15788324,Tokyo Talkies,dresses,13558254,Tokyo Talkies,dresses,0.567,1349,4.1
15691054,QUIERO,dresses,20052002,StyleStone,dresses,0.677,1599,0.0
15691054,QUIERO,dresses,15691070,QUIERO,dresses,0.445,2820,4.1
15691054,QUIERO,dresses,10132319,Karmic Vision,ethnic-dresses,0.37,4999,3.9
15691054,QUIERO,dresses,13398280,Zastraa,dresses,0.366,3299,4.3
15691054,QUIERO,dresses,22630128,NUEVOSDAMAS,dresses,0.318,1999,2.8
15691070,QUIERO,dresses,13391540,Mast & Harbour,dresses,0.493,1999,4.1
15691070,QUIERO,dresses,15691054,QUIERO,dresses,0.445,2686,3.4
15691070,QUIERO,dresses,18981160,Amydus,dresses,0.418,2799,4.7
15691070,QUIERO,dresses,18956684,Forevermore,dresses,0.356,1599,4.2
15691070,QUIERO,dresses,13379612,THE SILHOUETTE STORE,dresses,0.349,1399,2.0
13770986,all about you,dresses,22622806,HERE&NOW,dresses,0.744,2999,4.0
13770986,all about you,dresses,15191784,Kazo,dresses,0.556,3690,4.0
13770986,all about you,dresses,13467444,Sugr,dresses,0.547,899,3.8
13770986,all about you,dresses,17692718,Style Quotient,dresses,0.517,1599,4.8
13770986,all about you,dresses,13405888,Saanjh,ethnic-dresses,0.471,1969,4.0
17586858,RARE,dresses,20022902,Slenor,dresses,0.571,3599,4.4
17586858,RARE,dresses,13586840,all about you,dresses,0.54,1899,4.0
17586858,RARE,dresses,21664840,aarke Ritu Kumar,dresses,0.476,3500,4.0
17586858,RARE,dresses,21979790,Vishudh,dresses,0.455,2049,3.8
17586858,RARE,dresses,19197596,W,ethnic-dresses,0.434,2799,3.9
17692606,Style Quotient,dresses,13703862,Style Quotient,dresses,0.611,1749,3.9
17692606,Style Quotient,dresses,17692718,Style Quotient,dresses,0.529,1599,4.8
17692606,Style Quotient,dresses,13398280,Zastraa,dresses,0.507,3299,4.3
17692606,Style Quotient,dresses,13400194,Style Quotient,dresses,0.485,1299,0.0
17692606,Style Quotient,dresses,13586840,all about you,dresses,0.425,1899,4.0
17592092,U&F,dresses,19513066,Stylecast X Hersheinbox,dresses,0.483,2559,4.5
17592092,U&F,dresses,13649832,all about you,dresses,0.414,1999,4.3
17592092,U&F,dresses,13449506,DOOR74,dresses,0.401,2399,5.0
17592092,U&F,dresses,13586818,all about you,dresses,0.361,1899,4.0
17592092,U&F,dresses,13398280,Zastraa,dresses,0.35,3299,4.3
17661682,Tokyo Talkies,dresses,21980370,Tokyo Talkies,dresses,0.612,1599,3.7
17661682,Tokyo Talkies,dresses,13572604,Tokyo Talkies,dresses,0.565,1799,4.2
17661682,Tokyo Talkies,dresses,18207478,Tokyo Talkies,dresses,0.513,699,4.1
17661682,Tokyo Talkies,dresses,17194598,Tokyo Talkies,dresses,0.481,1749,4.3
17661682,Tokyo Talkies,dresses,15788324,Tokyo Talkies,dresses,0.464,1399,4.2
17692718,Style Quotient,dresses,13703862,Style Quotient,dresses,0.628,1749,3.9
